,variable,date,Location,Value
32526,etc_cum_deaths,2014-08-12,Western area rural,
32527,etc_new_discharges,2014-08-12,Western area rural,
32528,etc_cum_discharges,2014-08-12,Western area rural,
32529,cum_contacts,2014-08-12,Western area rural,23
32530,cum_completed_contacts,2014-08-12,Western area rural,0
32531,contacts_followed,2014-08-12,Western area rural,23
32532,new_contacts,2014-08-12,Western area rural,0
32533,contacts_healthy,2014-08-12,Western area rural,23
32534,contacts_ill,2014-08-12,Western area rural,0
32535,contacts_not_seen,2014-08-12,Western area rural,0
32536,new_completed_contacts,2014-08-12,Western area rural,0
32537,percent_seen,2014-08-12,Western area rural,100%
34220,population,2014-08-12,Western area urban,1040888
34221,new_noncase,2014-08-12,Western area urban,0
34222,new_suspected,2014-08-12,Western area urban,0
34223,new_probable,2014-08-12,Western area urban,0
34224,new_confirmed,2014-08-12,Western area urban,0
34225,cum_noncase,2014-08-12,Western area urban,56
34226,cum_suspected,2014-08-12,Western area urban,0
34227,cum_probable,2014-08-12,Western area urban,1
34228,cum_confirmed,2014-08-12,Western area urban,13
34229,death_suspected,2014-08-12,Western area urban,1
34230,death_probable,2014-08-12,Western area urban,1
34231,death_confirmed,2014-08-12,Western area urban,2
34232,cfr,2014-08-12,Western area urban,15.4
34233,etc_new_admission,2014-08-12,Western area urban,
34234,etc_currently_admitted,2014-08-12,Western area urban,
34235,etc_cum_admission,2014-08-12,Western area urban,
34236,etc_new_deaths,2014-08-12,Western area urban,
34237,etc_cum_deaths,2014-08-12,Western area urban,
34238,etc_new_discharges,2014-08-12,Western area urban,
34239,etc_cum_discharges,2014-08-12,Western area urban,
34240,cum_contacts,2014-08-12,Western area urban,390
34241,cum_completed_contacts,2014-08-12,Western area urban,82
34242,contacts_followed,2014-08-12,Western area urban,310
34243,new_contacts,2014-08-12,Western area urban,25
34244,contacts_healthy,2014-08-12,Western area urban,103
34245,contacts_ill,2014-08-12,Western area urban,0
34246,contacts_not_seen,2014-08-12,Western area urban,0
34247,new_completed_contacts,2014-08-12,Western area urban,6
34248,percent_seen,2014-08-12,Western area urban,101%
29,population,2014-08-13,34 Military Hospital,
30,new_noncase,2014-08-13,34 Military Hospital,
31,new_suspected,2014-08-13,34 Military Hospital,
32,new_probable,2014-08-13,34 Military Hospital,
33,new_confirmed,2014-08-13,34 Military Hospital,
34,cum_noncase,2014-08-13,34 Military Hospital,
35,cum_suspected,2014-08-13,34 Military Hospital,
36,cum_probable,2014-08-13,34 Military Hospital,
37,cum_confirmed,2014-08-13,34 Military Hospital,
38,death_suspected,2014-08-13,34 Military Hospital,
39,death_probable,2014-08-13,34 Military Hospital,
40,death_confirmed,2014-08-13,34 Military Hospital,
41,cfr,2014-08-13,34 Military Hospital,
42,etc_new_admission,2014-08-13,34 Military Hospital,
43,etc_currently_admitted,2014-08-13,34 Military Hospital,
44,etc_cum_admission,2014-08-13,34 Military Hospital,
45,etc_new_deaths,2014-08-13,34 Military Hospital,
46,etc_cum_deaths,2014-08-13,34 Military Hospital,
47,etc_new_discharges,2014-08-13,34 Military Hospital,
48,etc_cum_discharges,2014-08-13,34 Military Hospital,
49,cum_contacts,2014-08-13,34 Military Hospital,
50,cum_completed_contacts,2014-08-13,34 Military Hospital,
51,contacts_followed,2014-08-13,34 Military Hospital,
52,new_contacts,2014-08-13,34 Military Hospital,
53,contacts_healthy,2014-08-13,34 Military Hospital,
54,contacts_ill,2014-08-13,34 Military Hospital,
55,contacts_not_seen,2014-08-13,34 Military Hospital,
56,new_completed_contacts,2014-08-13,34 Military Hospital,
57,percent_seen,2014-08-13,34 Military Hospital,
1740,population,2014-08-13,Bo,"654,142"
1741,new_noncase,2014-08-13,Bo,3
1742,new_suspected,2014-08-13,Bo,0
1743,new_probable,2014-08-13,Bo,0
1744,new_confirmed,2014-08-13,Bo,1
1745,cum_noncase,2014-08-13,Bo,59
1746,cum_suspected,2014-08-13,Bo,1
1747,cum_probable,2014-08-13,Bo,1
1748,cum_confirmed,2014-08-13,Bo,23
1749,death_suspected,2014-08-13,Bo,0
1750,death_probable,2014-08-13,Bo,0
1751,death_confirmed,2014-08-13,Bo,2
1752,cfr,2014-08-13,Bo,8.7
1753,etc_new_admission,2014-08-13,Bo,
1754,etc_currently_admitted,2014-08-13,Bo,
1755,etc_cum_admission,2014-08-13,Bo,
1756,etc_new_deaths,2014-08-13,Bo,
1757,etc_cum_deaths,2014-08-13,Bo,
1758,etc_new_discharges,2014-08-13,Bo,
1759,etc_cum_discharges,2014-08-13,Bo,
1760,cum_contacts,2014-08-13,Bo,169
1761,cum_completed_contacts,2014-08-13,Bo,
1762,contacts_followed,2014-08-13,Bo,
1763,new_contacts,2014-08-13,Bo,9
1764,contacts_healthy,2014-08-13,Bo,111
1765,contacts_ill,2014-08-13,Bo,0
1766,contacts_not_seen,2014-08-13,Bo,58
1767,new_completed_contacts,2014-08-13,Bo,0
1768,percent_seen,2014-08-13,Bo,66%
3451,population,2014-08-13,Bo EMC,
3452,new_noncase,2014-08-13,Bo EMC,
3453,new_suspected,2014-08-13,Bo EMC,
3454,new_probable,2014-08-13,Bo EMC,
3455,new_confirmed,2014-08-13,Bo EMC,
3456,cum_noncase,2014-08-13,Bo EMC,
3457,cum_suspected,2014-08-13,Bo EMC,
3458,cum_probable,2014-08-13,Bo EMC,
3459,cum_confirmed,2014-08-13,Bo EMC,
3460,death_suspected,2014-08-13,Bo EMC,
3461,death_probable,2014-08-13,Bo EMC,
3462,death_confirmed,2014-08-13,Bo EMC,
3463,cfr,2014-08-13,Bo EMC,
3464,etc_new_admission,2014-08-13,Bo EMC,
3465,etc_currently_admitted,2014-08-13,Bo EMC,
3466,etc_cum_admission,2014-08-13,Bo EMC,
3467,etc_new_deaths,2014-08-13,Bo EMC,
3468,etc_cum_deaths,2014-08-13,Bo EMC,
3469,etc_new_discharges,2014-08-13,Bo EMC,
3470,etc_cum_discharges,2014-08-13,Bo EMC,
3471,cum_contacts,2014-08-13,Bo EMC,
3472,cum_completed_contacts,2014-08-13,Bo EMC,
3473,contacts_followed,2014-08-13,Bo EMC,
3474,new_contacts,2014-08-13,Bo EMC,
3475,contacts_healthy,2014-08-13,Bo EMC,
3476,contacts_ill,2014-08-13,Bo EMC,
3477,contacts_not_seen,2014-08-13,Bo EMC,
3478,new_completed_contacts,2014-08-13,Bo EMC,
3479,percent_seen,2014-08-13,Bo EMC,
5162,population,2014-08-13,Bombali,"494,139"
5163,new_noncase,2014-08-13,Bombali,0
5164,new_suspected,2014-08-13,Bombali,0
5165,new_probable,2014-08-13,Bombali,0
5166,new_confirmed,2014-08-13,Bombali,0
5167,cum_noncase,2014-08-13,Bombali,10
5168,cum_suspected,2014-08-13,Bombali,1
5169,cum_probable,2014-08-13,Bombali,1
5170,cum_confirmed,2014-08-13,Bombali,7
5171,death_suspected,2014-08-13,Bombali,0
5172,death_probable,2014-08-13,Bombali,0
5173,death_confirmed,2014-08-13,Bombali,1
5174,cfr,2014-08-13,Bombali,14.3
5175,etc_new_admission,2014-08-13,Bombali,
5176,etc_currently_admitted,2014-08-13,Bombali,
5177,etc_cum_admission,2014-08-13,Bombali,
5178,etc_new_deaths,2014-08-13,Bombali,
5179,etc_cum_deaths,2014-08-13,Bombali,
5180,etc_new_discharges,2014-08-13,Bombali,
5181,etc_cum_discharges,2014-08-13,Bombali,
5182,cum_contacts,2014-08-13,Bombali,146
5183,cum_completed_contacts,2014-08-13,Bombali,
5184,contacts_followed,2014-08-13,Bombali,
5185,new_contacts,2014-08-13,Bombali,0
5186,contacts_healthy,2014-08-13,Bombali,134
5187,contacts_ill,2014-08-13,Bombali,0
5188,contacts_not_seen,2014-08-13,Bombali,12
5189,new_completed_contacts,2014-08-13,Bombali,0
5190,percent_seen,2014-08-13,Bombali,92%
6873,population,2014-08-13,Bonthe,"168,729"
6874,new_noncase,2014-08-13,Bonthe,0
6875,new_suspected,2014-08-13,Bonthe,0
6876,new_probable,2014-08-13,Bonthe,0
6877,new_confirmed,2014-08-13,Bonthe,0
6878,cum_noncase,2014-08-13,Bonthe,0
6879,cum_suspected,2014-08-13,Bonthe,0
6880,cum_probable,2014-08-13,Bonthe,0
6881,cum_confirmed,2014-08-13,Bonthe,1
6882,death_suspected,2014-08-13,Bonthe,0
6883,death_probable,2014-08-13,Bonthe,0
6884,death_confirmed,2014-08-13,Bonthe,0
6885,cfr,2014-08-13,Bonthe,0
6886,etc_new_admission,2014-08-13,Bonthe,
6887,etc_currently_admitted,2014-08-13,Bonthe,
6888,etc_cum_admission,2014-08-13,Bonthe,
6889,etc_new_deaths,2014-08-13,Bonthe,
6890,etc_cum_deaths,2014-08-13,Bonthe,
6891,etc_new_discharges,2014-08-13,Bonthe,
6892,etc_cum_discharges,2014-08-13,Bonthe,
6893,cum_contacts,2014-08-13,Bonthe,0
6894,cum_completed_contacts,2014-08-13,Bonthe,
6895,contacts_followed,2014-08-13,Bonthe,
6896,new_contacts,2014-08-13,Bonthe,0
6897,contacts_healthy,2014-08-13,Bonthe,0
6898,contacts_ill,2014-08-13,Bonthe,0
6899,contacts_not_seen,2014-08-13,Bonthe,0
6900,new_completed_contacts,2014-08-13,Bonthe,0
6901,percent_seen,2014-08-13,Bonthe,
8584,population,2014-08-13,Kailahun,"465,048"
8585,new_noncase,2014-08-13,Kailahun,5
8586,new_suspected,2014-08-13,Kailahun,0
8587,new_probable,2014-08-13,Kailahun,0
8588,new_confirmed,2014-08-13,Kailahun,11
8589,cum_noncase,2014-08-13,Kailahun,206
8590,cum_suspected,2014-08-13,Kailahun,0
8591,cum_probable,2014-08-13,Kailahun,32
8592,cum_confirmed,2014-08-13,Kailahun,389
8593,death_suspected,2014-08-13,Kailahun,2
8594,death_probable,2014-08-13,Kailahun,32
8595,death_confirmed,2014-08-13,Kailahun,157
8596,cfr,2014-08-13,Kailahun,40.4
8597,etc_new_admission,2014-08-13,Kailahun,5
8598,etc_currently_admitted,2014-08-13,Kailahun,44
8599,etc_cum_admission,2014-08-13,Kailahun,346
8600,etc_new_deaths,2014-08-13,Kailahun,3
8601,etc_cum_deaths,2014-08-13,Kailahun,107
8602,etc_new_discharges,2014-08-13,Kailahun,6
8603,etc_cum_discharges,2014-08-13,Kailahun,140
8604,cum_contacts,2014-08-13,Kailahun,366
8605,cum_completed_contacts,2014-08-13,Kailahun,
8606,contacts_followed,2014-08-13,Kailahun,
8607,new_contacts,2014-08-13,Kailahun,Nr
8608,contacts_healthy,2014-08-13,Kailahun,354
8609,contacts_ill,2014-08-13,Kailahun,10
8610,contacts_not_seen,2014-08-13,Kailahun,0
8611,new_completed_contacts,2014-08-13,Kailahun,21
8612,percent_seen,2014-08-13,Kailahun,99%
10295,population,2014-08-13,Kambia,"341,690"
10296,new_noncase,2014-08-13,Kambia,0
10297,new_suspected,2014-08-13,Kambia,0
10298,new_probable,2014-08-13,Kambia,0
10299,new_confirmed,2014-08-13,Kambia,0
10300,cum_noncase,2014-08-13,Kambia,1
10301,cum_suspected,2014-08-13,Kambia,0
10302,cum_probable,2014-08-13,Kambia,0
10303,cum_confirmed,2014-08-13,Kambia,1
10304,death_suspected,2014-08-13,Kambia,0
10305,death_probable,2014-08-13,Kambia,0
10306,death_confirmed,2014-08-13,Kambia,0
10307,cfr,2014-08-13,Kambia,0
10308,etc_new_admission,2014-08-13,Kambia,
10309,etc_currently_admitted,2014-08-13,Kambia,
10310,etc_cum_admission,2014-08-13,Kambia,
10311,etc_new_deaths,2014-08-13,Kambia,
10312,etc_cum_deaths,2014-08-13,Kambia,
10313,etc_new_discharges,2014-08-13,Kambia,
10314,etc_cum_discharges,2014-08-13,Kambia,
10315,cum_contacts,2014-08-13,Kambia,0
10316,cum_completed_contacts,2014-08-13,Kambia,
10317,contacts_followed,2014-08-13,Kambia,
10318,new_contacts,2014-08-13,Kambia,0
10319,contacts_healthy,2014-08-13,Kambia,0
10320,contacts_ill,2014-08-13,Kambia,0
10321,contacts_not_seen,2014-08-13,Kambia,0
10322,new_completed_contacts,2014-08-13,Kambia,0
10323,percent_seen,2014-08-13,Kambia,
12006,population,2014-08-13,Kenema,"653,013"
12007,new_noncase,2014-08-13,Kenema,2
12008,new_suspected,2014-08-13,Kenema,2
12009,new_probable,2014-08-13,Kenema,1
12010,new_confirmed,2014-08-13,Kenema,1
12011,cum_noncase,2014-08-13,Kenema,279
12012,cum_suspected,2014-08-13,Kenema,3
12013,cum_probable,2014-08-13,Kenema,1
12014,cum_confirmed,2014-08-13,Kenema,261
12015,death_suspected,2014-08-13,Kenema,1
12016,death_probable,2014-08-13,Kenema,0
12017,death_confirmed,2014-08-13,Kenema,107
12018,cfr,2014-08-13,Kenema,41
12019,etc_new_admission,2014-08-13,Kenema,8
12020,etc_currently_admitted,2014-08-13,Kenema,42
12021,etc_cum_admission,2014-08-13,Kenema,268
12022,etc_new_deaths,2014-08-13,Kenema,3
12023,etc_cum_deaths,2014-08-13,Kenema,154
12024,etc_new_discharges,2014-08-13,Kenema,3
12025,etc_cum_discharges,2014-08-13,Kenema,60
12026,cum_contacts,2014-08-13,Kenema,448
12027,cum_completed_contacts,2014-08-13,Kenema,
12028,contacts_followed,2014-08-13,Kenema,
12029,new_contacts,2014-08-13,Kenema,30
12030,contacts_healthy,2014-08-13,Kenema,409
12031,contacts_ill,2014-08-13,Kenema,2
12032,contacts_not_seen,2014-08-13,Kenema,39
12033,new_completed_contacts,2014-08-13,Kenema,27
12034,percent_seen,2014-08-13,Kenema,
13717,population,2014-08-13,Kenema (IFRC),
13718,new_noncase,2014-08-13,Kenema (IFRC),
13719,new_suspected,2014-08-13,Kenema (IFRC),
13720,new_probable,2014-08-13,Kenema (IFRC),
13721,new_confirmed,2014-08-13,Kenema (IFRC),
13722,cum_noncase,2014-08-13,Kenema (IFRC),
13723,cum_suspected,2014-08-13,Kenema (IFRC),
13724,cum_probable,2014-08-13,Kenema (IFRC),
13725,cum_confirmed,2014-08-13,Kenema (IFRC),
13726,death_suspected,2014-08-13,Kenema (IFRC),
13727,death_probable,2014-08-13,Kenema (IFRC),
13728,death_confirmed,2014-08-13,Kenema (IFRC),
13729,cfr,2014-08-13,Kenema (IFRC),
13730,etc_new_admission,2014-08-13,Kenema (IFRC),
13731,etc_currently_admitted,2014-08-13,Kenema (IFRC),
13732,etc_cum_admission,2014-08-13,Kenema (IFRC),
13733,etc_new_deaths,2014-08-13,Kenema (IFRC),
13734,etc_cum_deaths,2014-08-13,Kenema (IFRC),
13735,etc_new_discharges,2014-08-13,Kenema (IFRC),
13736,etc_cum_discharges,2014-08-13,Kenema (IFRC),
13737,cum_contacts,2014-08-13,Kenema (IFRC),
13738,cum_completed_contacts,2014-08-13,Kenema (IFRC),
13739,contacts_followed,2014-08-13,Kenema (IFRC),
13740,new_contacts,2014-08-13,Kenema (IFRC),
13741,contacts_healthy,2014-08-13,Kenema (IFRC),
13742,contacts_ill,2014-08-13,Kenema (IFRC),
13743,contacts_not_seen,2014-08-13,Kenema (IFRC),
13744,new_completed_contacts,2014-08-13,Kenema (IFRC),
13745,percent_seen,2014-08-13,Kenema (IFRC),
15428,population,2014-08-13,Koinadugu,"335,471"
15429,new_noncase,2014-08-13,Koinadugu,0
15430,new_suspected,2014-08-13,Koinadugu,0
15431,new_probable,2014-08-13,Koinadugu,0
15432,new_confirmed,2014-08-13,Koinadugu,0
15433,cum_noncase,2014-08-13,Koinadugu,15
15434,cum_suspected,2014-08-13,Koinadugu,0
15435,cum_probable,2014-08-13,Koinadugu,0
15436,cum_confirmed,2014-08-13,Koinadugu,0
15437,death_suspected,2014-08-13,Koinadugu,0
15438,death_probable,2014-08-13,Koinadugu,0
15439,death_confirmed,2014-08-13,Koinadugu,0
15440,cfr,2014-08-13,Koinadugu,0
15441,etc_new_admission,2014-08-13,Koinadugu,
15442,etc_currently_admitted,2014-08-13,Koinadugu,
15443,etc_cum_admission,2014-08-13,Koinadugu,
15444,etc_new_deaths,2014-08-13,Koinadugu,
15445,etc_cum_deaths,2014-08-13,Koinadugu,
15446,etc_new_discharges,2014-08-13,Koinadugu,
15447,etc_cum_discharges,2014-08-13,Koinadugu,
15448,cum_contacts,2014-08-13,Koinadugu,0
15449,cum_completed_contacts,2014-08-13,Koinadugu,
15450,contacts_followed,2014-08-13,Koinadugu,
15451,new_contacts,2014-08-13,Koinadugu,0
15452,contacts_healthy,2014-08-13,Koinadugu,0
15453,contacts_ill,2014-08-13,Koinadugu,0
15454,contacts_not_seen,2014-08-13,Koinadugu,0
15455,new_completed_contacts,2014-08-13,Koinadugu,0
15456,percent_seen,2014-08-13,Koinadugu,
17139,population,2014-08-13,Kono,"325,003"
17140,new_noncase,2014-08-13,Kono,0
17141,new_suspected,2014-08-13,Kono,0
17142,new_probable,2014-08-13,Kono,0
17143,new_confirmed,2014-08-13,Kono,0
17144,cum_noncase,2014-08-13,Kono,15
17145,cum_suspected,2014-08-13,Kono,33
17146,cum_probable,2014-08-13,Kono,1
17147,cum_confirmed,2014-08-13,Kono,1
17148,death_suspected,2014-08-13,Kono,0
17149,death_probable,2014-08-13,Kono,0
17150,death_confirmed,2014-08-13,Kono,0
17151,cfr,2014-08-13,Kono,0
17152,etc_new_admission,2014-08-13,Kono,
17153,etc_currently_admitted,2014-08-13,Kono,
17154,etc_cum_admission,2014-08-13,Kono,
17155,etc_new_deaths,2014-08-13,Kono,
17156,etc_cum_deaths,2014-08-13,Kono,
17157,etc_new_discharges,2014-08-13,Kono,
17158,etc_cum_discharges,2014-08-13,Kono,
17159,cum_contacts,2014-08-13,Kono,0
17160,cum_completed_contacts,2014-08-13,Kono,
17161,contacts_followed,2014-08-13,Kono,
17162,new_contacts,2014-08-13,Kono,0
17163,contacts_healthy,2014-08-13,Kono,0
17164,contacts_ill,2014-08-13,Kono,0
17165,contacts_not_seen,2014-08-13,Kono,0
17166,new_completed_contacts,2014-08-13,Kono,0
17167,percent_seen,2014-08-13,Kono,
18850,population,2014-08-13,Moyamba,"278,119"
18851,new_noncase,2014-08-13,Moyamba,0
18852,new_suspected,2014-08-13,Moyamba,0
18853,new_probable,2014-08-13,Moyamba,0
18854,new_confirmed,2014-08-13,Moyamba,0
18855,cum_noncase,2014-08-13,Moyamba,12
18856,cum_suspected,2014-08-13,Moyamba,0
18857,cum_probable,2014-08-13,Moyamba,0
18858,cum_confirmed,2014-08-13,Moyamba,5
18859,death_suspected,2014-08-13,Moyamba,0
18860,death_probable,2014-08-13,Moyamba,0
18861,death_confirmed,2014-08-13,Moyamba,3
18862,cfr,2014-08-13,Moyamba,60
18863,etc_new_admission,2014-08-13,Moyamba,
18864,etc_currently_admitted,2014-08-13,Moyamba,
18865,etc_cum_admission,2014-08-13,Moyamba,
18866,etc_new_deaths,2014-08-13,Moyamba,
18867,etc_cum_deaths,2014-08-13,Moyamba,
18868,etc_new_discharges,2014-08-13,Moyamba,
18869,etc_cum_discharges,2014-08-13,Moyamba,
18870,cum_contacts,2014-08-13,Moyamba,73
18871,cum_completed_contacts,2014-08-13,Moyamba,
18872,contacts_followed,2014-08-13,Moyamba,
18873,new_contacts,2014-08-13,Moyamba,0
18874,contacts_healthy,2014-08-13,Moyamba,73
18875,contacts_ill,2014-08-13,Moyamba,0
18876,contacts_not_seen,2014-08-13,Moyamba,0
18877,new_completed_contacts,2014-08-13,Moyamba,0
18878,percent_seen,2014-08-13,Moyamba,100%
20561,population,2014-08-13,National,"6,348,350"
20562,new_noncase,2014-08-13,National,13
20563,new_suspected,2014-08-13,National,3
20564,new_probable,2014-08-13,National,1
20565,new_confirmed,2014-08-13,National,15
20566,cum_noncase,2014-08-13,National,680
20567,cum_suspected,2014-08-13,National,39
20568,cum_probable,2014-08-13,National,38
20569,cum_confirmed,2014-08-13,National,733
20570,death_suspected,2014-08-13,National,5
20571,death_probable,2014-08-13,National,34
20572,death_confirmed,2014-08-13,National,273
20573,cfr,2014-08-13,National,37.2
20574,etc_new_admission,2014-08-13,National,
20575,etc_currently_admitted,2014-08-13,National,
20576,etc_cum_admission,2014-08-13,National,
20577,etc_new_deaths,2014-08-13,National,
20578,etc_cum_deaths,2014-08-13,National,
20579,etc_new_discharges,2014-08-13,National,
20580,etc_cum_discharges,2014-08-13,National,
20581,cum_contacts,2014-08-13,National,2099
20582,cum_completed_contacts,2014-08-13,National,
20583,contacts_followed,2014-08-13,National,
20584,new_contacts,2014-08-13,National,85
20585,contacts_healthy,2014-08-13,National,1956
20586,contacts_ill,2014-08-13,National,14
20587,contacts_not_seen,2014-08-13,National,131
20588,new_completed_contacts,2014-08-13,National,68
20589,percent_seen,2014-08-13,National,94%
22272,population,2014-08-13,Police training School,
22273,new_noncase,2014-08-13,Police training School,
22274,new_suspected,2014-08-13,Police training School,
22275,new_probable,2014-08-13,Police training School,
22276,new_confirmed,2014-08-13,Police training School,
22277,cum_noncase,2014-08-13,Police training School,
22278,cum_suspected,2014-08-13,Police training School,
22279,cum_probable,2014-08-13,Police training School,
22280,cum_confirmed,2014-08-13,Police training School,
22281,death_suspected,2014-08-13,Police training School,
22282,death_probable,2014-08-13,Police training School,
22283,death_confirmed,2014-08-13,Police training School,
22284,cfr,2014-08-13,Police training School,
22285,etc_new_admission,2014-08-13,Police training School,
22286,etc_currently_admitted,2014-08-13,Police training School,
22287,etc_cum_admission,2014-08-13,Police training School,
22288,etc_new_deaths,2014-08-13,Police training School,
22289,etc_cum_deaths,2014-08-13,Police training School,
22290,etc_new_discharges,2014-08-13,Police training School,
22291,etc_cum_discharges,2014-08-13,Police training School,
22292,cum_contacts,2014-08-13,Police training School,
22293,cum_completed_contacts,2014-08-13,Police training School,
22294,contacts_followed,2014-08-13,Police training School,
